speech,label
./kaggle/input\Tess\YAF_neutral\YAF_soap_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_soup_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_sour_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_south_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_sub_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_such_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_sure_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_take_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_talk_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_tape_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_team_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_tell_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_thin_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_third_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_thought_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_thumb_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_time_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_tip_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_tire_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_ton_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_tool_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_tough_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_turn_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_vine_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_voice_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_void_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_vote_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_wag_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_walk_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_wash_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_week_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_wheat_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_when_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_which_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_whip_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_white_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_wife_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_wire_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_witch_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_yearn_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_yes_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_young_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\YAF_youth_neutral.wav,neutral
./kaggle/input\Tess\YAF_neutral\_neutral.wav,neutral
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_back_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_bar_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_base_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_bath_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_bean_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_beg_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_bite_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_boat_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_bone_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_book_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_bought_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_burn_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_cab_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_calm_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_came_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_cause_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_chain_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_chair_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_chalk_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_chat_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_check_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_cheek_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_chief_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_choice_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_cool_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_dab_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_date_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_dead_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_death_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_deep_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_dime_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_dip_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_ditch_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_dodge_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_dog_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_doll_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_door_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_fail_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_fall_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_far_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_fat_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_fit_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_five_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_food_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_gap_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_gas_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_gaze_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_germ_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_get_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_gin_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_goal_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_good_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_goose_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_gun_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_half_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_hall_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_hash_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_hate_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_have_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_haze_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_hire_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_hit_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_hole_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_home_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_hurl_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_hush_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_jail_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_jar_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_join_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_judge_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_jug_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_juice_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_keen_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_keep_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_keg_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_kick_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_kill_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_king_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_kite_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_knock_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_late_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_laud_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_lean_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_learn_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_lease_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_lid_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_life_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_limb_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_live_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_loaf_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_long_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_lore_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_lose_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_lot_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_love_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_luck_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_make_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_match_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_merge_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_mess_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_met_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_mill_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_mob_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_mode_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_mood_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_moon_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_mop_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_mouse_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_nag_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_name_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_near_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_neat_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_nice_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_note_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_numb_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_pad_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_page_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_pain_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_pass_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_pearl_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_peg_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_perch_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_phone_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_pick_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_pike_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_pole_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_pool_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_puff_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_rag_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_raid_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_rain_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_raise_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_rat_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_reach_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_read_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_red_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_ring_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_ripe_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_road_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_room_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_rose_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_rot_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_rough_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_rush_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_said_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_sail_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_search_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_seize_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_sell_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_shack_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_shall_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_shawl_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_sheep_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_shirt_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_should_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_shout_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_size_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_soap_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_soup_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_sour_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_south_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_sub_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_such_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_sure_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_take_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_talk_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_tape_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_team_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_tell_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_thin_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_third_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_thought_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_thumb_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_time_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_tip_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_tire_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_ton_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_tool_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_tough_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_turn_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_vine_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_voice_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_void_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_vote_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_wag_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_walk_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_wash_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_week_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_wheat_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_when_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_which_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_whip_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_white_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_wife_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_wire_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_witch_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_yearn_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_yes_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_young_ps.wav,ps
./kaggle/input\Tess\YAF_Pleasent_surprised\YAF_youth_ps.wav,ps
./kaggle/input\Tess\YAF_sad\YAF_back_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_bar_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_base_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_bath_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_bean_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_beg_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_bite_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_boat_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_bone_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_book_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_bought_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_burn_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_cab_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_calm_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_came_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_cause_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_chain_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_chair_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_chalk_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_chat_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_check_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_cheek_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_chief_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_choice_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_cool_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_dab_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_date_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_dead_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_death_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_deep_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_dime_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_dip_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_ditch_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_dodge_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_dog_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_doll_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_door_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_fail_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_fall_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_far_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_fat_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_fit_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_five_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_food_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_gap_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_gas_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_gaze_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_germ_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_get_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_gin_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_goal_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_good_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_goose_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_gun_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_half_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_hall_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_hash_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_hate_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_have_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_haze_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_hire_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_hit_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_hole_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_home_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_hurl_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_hush_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_jail_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_jar_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_join_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_judge_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_jug_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_juice_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_keen_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_keep_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_keg_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_kick_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_kill_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_king_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_kite_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_knock_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_late_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_laud_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_lean_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_learn_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_lease_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_lid_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_life_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_limb_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_live_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_loaf_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_long_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_lore_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_lose_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_lot_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_love_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_luck_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_make_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_match_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_merge_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_mess_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_met_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_mill_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_mob_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_mode_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_mood_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_moon_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_mop_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_mouse_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_nag_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_name_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_near_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_neat_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_nice_sad.wav,sad
./kaggle/input\Tess\YAF_sad\YAF_note_sad.wav,sad
